libpaper-utils	1.1.29build1
libpaper1	1.1.29build1
libparse-recdescent-perl	1.967015+dfsg-4
libparted2t64	3.6-4build1
libpath-utils1t64	0.6.2-2.1build1
libpcap0.8t64	1.10.4-4.1ubuntu3
libpcaudio0	1.2-2build3
libpci3	1:3.10.0-2build1
libpciaccess-dev	0.17-3ubuntu0.24.04.2
libpciaccess0	0.17-3ubuntu0.24.04.2
libpcre2-16-0	10.42-4ubuntu2.1
libpcre2-32-0	10.42-4ubuntu2.1
libpcre2-8-0	10.42-4ubuntu2.1
libpcre2-dev	10.42-4ubuntu2.1
libpcre2-posix3	10.42-4ubuntu2.1
libpcsclite1	2.0.3-1build1
libpdfbox-java	1:1.8.16-5
libpeas-1.0-0	1.36.0-3build4
libpeas-common	1.36.0-3build4
libperl5.38t64	5.38.2-3.2ubuntu0.2
libpgm-5.3-0t64	5.3.128~dfsg-2.1build1
libphonenumber8	8.12.57+ds-4.2build3
libpinyin-data	2.8.1-1build3
libpinyin15	2.8.1-1build3
libpipeline1	1.5.7-2
libpipewire-0.3-0t64	1.0.5-1ubuntu3.1
libpipewire-0.3-common	1.0.5-1ubuntu3.1
libpipewire-0.3-modules	1.0.5-1ubuntu3.1
libpixman-1-0	0.42.2-1build1
libpixman-1-dev	0.42.2-1build1
libpkcs11-helper1t64	1.29.0-2.1build2
libpkgconf3	1.8.1-2build1
libplacebo338	6.338.2-2build1
libplist-2.0-4	2.3.0-1~exp2build2
libplymouth5	24.004.60-1ubuntu7.1
libpmix2t64	5.0.1-4.1build1
libpng-dev	1.6.43-5build1
libpng-tools	1.6.43-5build1
libpng16-16t64	1.6.43-5build1
libpocketsphinx3	0.8.0+real5prealpha+1-15ubuntu5
libpolkit-agent-1-0	124-2ubuntu1.24.04.2
libpolkit-gobject-1-0	124-2ubuntu1.24.04.2
libpoppler-cpp0t64	24.02.0-1ubuntu9.8
libpoppler-glib8t64	24.02.0-1ubuntu9.8
libpoppler134	24.02.0-1ubuntu9.8
libpopt0	1.19+dfsg-1build1
libportal-gtk4-1	0.7.1-5build5
libportal1	0.7.1-5build5
libpostproc57	7:6.1.1-3ubuntu5
libpotrace0	1.16-2build1
libppd2	2:2.0.0-0ubuntu4.1
libppd2-common	2:2.0.0-0ubuntu4.1
libpq5	16.10-0ubuntu0.24.04.1
libproc2-0	2:4.0.4-4ubuntu3.2
libproj25	9.4.0-1build2
libprotobuf-c1	1.4.1-1ubuntu4
libprotobuf32t64	3.21.12-8.2ubuntu0.2
libproxy1-plugin-gsettings	0.5.4-4build1
libproxy1-plugin-networkmanager	0.5.4-4build1
libproxy1v5	0.5.4-4build1
libpsl5t64	0.21.2-1.1build1
libpsm-infinipath1	3.3+20.604758e7-6.3build1
libpsm2-2	11.2.185-2build1
libptexenc1	2023.20230311.66589-9build3
libpthread-stubs0-dev	0.4-1build3
libpulse-mainloop-glib0	1:16.1+dfsg1-2ubuntu10.1
libpulse0	1:16.1+dfsg1-2ubuntu10.1
libpwquality-common	1.4.5-3build1
libpwquality1	1.4.5-3build1
libpyside2-py3-5.15t64	5.15.13-1
libpython3-dev	3.12.3-0ubuntu2.1
libpython3-stdlib	3.12.3-0ubuntu2.1
libpython3.12-dev	3.12.3-1ubuntu0.8
libpython3.12-minimal	3.12.3-1ubuntu0.8
libpython3.12-stdlib	3.12.3-1ubuntu0.8
libpython3.12t64	3.12.3-1ubuntu0.8
libqalculate-data	4.9.0-1.1build2
libqalculate22t64	4.9.0-1.1build2
libqhull-r8.0	2020.2-6build1
libqmi-glib5	1.35.2-0ubuntu2
libqmi-proxy	1.35.2-0ubuntu2
libqmi-utils	1.35.2-0ubuntu2
libqpdf29t64	11.9.0-1.1build1
libqrtr-glib0	1.2.2-1ubuntu4
libqt5core5t64	5.15.13+dfsg-1ubuntu1
libqt5dbus5t64	5.15.13+dfsg-1ubuntu1
libqt5designer5	5.15.13-1
libqt5gui5t64	5.15.13+dfsg-1ubuntu1
libqt5help5	5.15.13-1
libqt5network5t64	5.15.13+dfsg-1ubuntu1
libqt5opengl5t64	5.15.13+dfsg-1ubuntu1
libqt5printsupport5t64	5.15.13+dfsg-1ubuntu1
libqt5qml5	5.15.13+dfsg-1ubuntu0.1
libqt5qmlmodels5	5.15.13+dfsg-1ubuntu0.1
libqt5quick5	5.15.13+dfsg-1ubuntu0.1
libqt5sql5-sqlite	5.15.13+dfsg-1ubuntu1
libqt5sql5t64	5.15.13+dfsg-1ubuntu1
libqt5svg5	5.15.13-1
libqt5test5t64	5.15.13+dfsg-1ubuntu1
libqt5waylandclient5	5.15.13-1
libqt5waylandcompositor5	5.15.13-1
libqt5widgets5t64	5.15.13+dfsg-1ubuntu1
libqt5xml5t64	5.15.13+dfsg-1ubuntu1
libquadmath0	14.2.0-4ubuntu2~24.04
librabbitmq4	0.11.0-1build2
libraqm0	0.10.1-1build1
librav1e0	0.7.1-2
libraw1394-11	2.1.2-2build3
libraw1394-dev	2.1.2-2build3
libraw1394-tools	2.1.2-2build3
libraw23t64	0.21.2-2.1ubuntu0.24.04.1
librdmacm1t64	50.0-2ubuntu0.2
libre2-10	20230301-3build1
libreadline8t64	8.2-4build1
libref-array1t64	0.6.2-2.1build1
librest-1.0-0	0.9.1-6build3
librhash0	1.4.3-3build1
librist4	0.2.10+dfsg-2
libroc0.3	0.3.0+dfsg-7ubuntu2
librocm-smi64-1	5.7.0-1
librsvg2-2	2.58.0+dfsg-1build1
librsvg2-common	2.58.0+dfsg-1build1
librtmp1	2.4+20151223.gitfa8646d.1-2build7
librttopo1	1.1.0-3build2
librubberband2	3.3.0+dfsg-2build1
libruby	1:3.2~ubuntu1
libruby3.2	3.2.3-1ubuntu0.24.04.6
librygel-core-2.8-0	0.42.5-1ubuntu3
librygel-db-2.8-0	0.42.5-1ubuntu3
librygel-renderer-2.8-0	0.42.5-1ubuntu3
librygel-server-2.8-0	0.42.5-1ubuntu3
libsamplerate0	0.2.2-4build1
libsane-common	1.2.1-7build4
libsane-hpaio	3.23.12+dfsg0-0ubuntu5
libsane1	1.2.1-7build4
libsasl2-2	2.1.28+dfsg1-5ubuntu3.1
libsasl2-modules	2.1.28+dfsg1-5ubuntu3.1
libsasl2-modules-db	2.1.28+dfsg1-5ubuntu3.1
libsasl2-modules-gssapi-mit	2.1.28+dfsg1-5ubuntu3.1
libsbc1	2.0-1build1
libseccomp2	2.5.5-1ubuntu3.1
libsecret-1-0	0.21.4-1build3
libsecret-common	0.21.4-1build3
libselinux1	3.5-2ubuntu2.1
libselinux1-dev	3.5-2ubuntu2.1
libsemanage-common	3.5-1build5
libsemanage2	3.5-1build5
libsensors-config	1:3.6.0-9build1
libsensors5	1:3.6.0-9build1
libsepol-dev	3.5-2build1
libsepol2	3.5-2build1
libserd-0-0	0.32.2-1
libsframe1	2.42-4ubuntu2.6
libshaderc1	2023.8-1build1
libsharpyuv-dev	1.3.2-0.4build3
libsharpyuv0	1.3.2-0.4build3
libshiboken2-py3-5.15t64	5.15.13-1
libshine3	3.1.1-2build1
libshout3	2.4.6-1build2
libsidplay1v5	1.36.60-1build1
libsigc++-3.0-0	3.6.0-2
libsixel-bin	1.10.3-3build1
libsixel1	1.10.3-3build1
libslang2	2.3.3-3build2
libslirp0	4.7.0-1ubuntu3
libsm-dev	2:1.2.3-1build3
libsm6	2:1.2.3-1build3
libsmartcols1	2.39.3-9ubuntu6.3
libsmbclient0	2:4.19.5+dfsg-4ubuntu9.4
libsnapd-glib-2-1	1.64-0ubuntu5
libsnappy1v5	1.1.10-1build1
libsndfile1	1.2.2-1ubuntu5.24.04.1
libsnmp-base	5.9.4+dfsg-1.1ubuntu3.1
libsnmp40t64	5.9.4+dfsg-1.1ubuntu3.1
libsocket++1	1.12.13+git20131030.5d039ba-1build1
libsodium23	1.0.18-1build3
libsombok3	2.4.0-2build1
libsonic0	0.2.0-13build1
libsord-0-0	0.16.16-2build1
libsoup-2.4-1	2.74.3-6ubuntu1.6
libsoup-3.0-0	3.4.4-5ubuntu0.5
libsoup-3.0-common	3.4.4-5ubuntu0.5
libsoup2.4-common	2.74.3-6ubuntu1.6
libsource-highlight-common	3.1.9-4.3build1
libsource-highlight4t64	3.1.9-4.3build1
libsoxr0	0.1.3-4build3
libspa-0.2-bluetooth	1.0.5-1ubuntu3.1
libspa-0.2-modules	1.0.5-1ubuntu3.1
libspatialite8t64	5.1.0-3build1
libspectre1	0.2.12-1build2
libspeechd2	0.12.0~rc2-2build3
libspeex1	1.2.1-2ubuntu2.24.04.1
libspeexdsp1	1.2.1-1ubuntu3
libsphinxbase3t64	0.8+5prealpha+1-17build2
libspreadsheet-parseexcel-perl	0.6600-1
libspreadsheet-writeexcel-perl	2.40-4
libsqlite3-0	3.45.1-1ubuntu2.5
libsratom-0-0	0.6.16-1build1
libsrt1.5-gnutls	1.5.3-1build2
libss2	1.47.0-2.4~exp1ubuntu4.1
libssh-4	0.10.6-2ubuntu0.2
libssh-gcrypt-4	0.10.6-2ubuntu0.2
libssh2-1t64	1.11.0-4.1build2
libssl-dev	3.0.13-0ubuntu3.6
libssl3t64	3.0.13-0ubuntu3.6
libsss-certmap0	2.9.4-1.1ubuntu6.3
libsss-idmap0	2.9.4-1.1ubuntu6.3
libsss-nss-idmap0	2.9.4-1.1ubuntu6.3
libstartup-notification0	0.12-6build3
libstd-rust-1.75	1.75.0+dfsg0ubuntu1-0ubuntu7.1
libstd-rust-dev	1.75.0+dfsg0ubuntu1-0ubuntu7.1
libstdc++-11-dev	11.5.0-1ubuntu1~24.04
libstdc++-13-dev	13.3.0-6ubuntu2~24.04
libstdc++6	14.2.0-4ubuntu2~24.04
libstemmer0d	2.2.0-4build1
libsubid4	1:4.13+dfsg1-4ubuntu3.2
libsuitesparseconfig7	1:7.6.1+dfsg-1build1
libsuperlu6	6.0.1+dfsg1-1build1
libsvtav1enc1d1	1.7.0+dfsg-2build1
libswresample-dev	7:6.1.1-3ubuntu5
libswresample4	7:6.1.1-3ubuntu5
libswscale-dev	7:6.1.1-3ubuntu5
libswscale7	7:6.1.1-3ubuntu5
libsynctex2	2023.20230311.66589-9build3
libsysmetrics1	1.7.3ubuntu0.24.04.3
libsystemd-shared	255.4-1ubuntu8.11
libsystemd0	255.4-1ubuntu8.11
libsz2	1.1.2-1build1
libtag1v5	1.13.1-1build1
libtag1v5-vanilla	1.13.1-1build1
libtalloc2	2.4.2-1build2
libtasn1-6	4.19.0-3ubuntu0.24.04.1
libtbb-dev	2021.11.0-2ubuntu2
libtbb12	2021.11.0-2ubuntu2
libtbbbind-2-5	2021.11.0-2ubuntu2
libtbbmalloc2	2021.11.0-2ubuntu2
libtcl8.6	8.6.14+dfsg-1build1
libtdb1	1.4.10-1build1
libteamdctl0	1.31-1build3
libteckit0	2.5.12+ds1-1
libtesseract5	5.3.4-1build5
libtevent0t64	0.16.1-2build1
libtexlua53-5	2023.20230311.66589-9build3
libtext-charwidth-perl	0.04-11build3
libtext-engine-0.1-0	0.1.1-4build2
libtext-iconv-perl	1.7-8build3
libtext-wrapi18n-perl	0.06-10
libthai-data	0.1.29-2build1
libthai-dev	0.1.29-2build1
libthai0	0.1.29-2build1
libtheora0	1.1.1+dfsg.1-16.1build3
libtie-ixhash-perl	1.23-4
libtiff-dev	4.5.1+git230720-4ubuntu2.4
libtiff6	4.5.1+git230720-4ubuntu2.4
libtiffxx6	4.5.1+git230720-4ubuntu2.4
libtimedate-perl	2.3300-2
libtinfo6	6.4+20240113-1ubuntu2
libtirpc-common	1.3.4+ds-1.1build1
libtirpc3t64	1.3.4+ds-1.1build1
libtk8.6	8.6.14-1build1
libtotem-plparser-common	3.26.6-1build5
libtotem-plparser18	3.26.6-1build5
libtraceevent1	1:1.8.2-1ubuntu2.1
libtraceevent1-plugin	1:1.8.2-1ubuntu2.1
libtracefs1	1.8.0-1ubuntu1
libtracker-sparql-3.0-0	3.7.1-1build1
libtry-tiny-perl	0.31-2
libtsan0	11.5.0-1ubuntu1~24.04
libtsan2	14.2.0-4ubuntu2~24.04
libtss2-esys-3.0.2-0t64	4.0.1-7.1ubuntu5.1
libtss2-mu-4.0.1-0t64	4.0.1-7.1ubuntu5.1
libtss2-rc0t64	4.0.1-7.1ubuntu5.1
libtss2-sys1t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-cmd0t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-device0t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-libtpms0t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-mssim0t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-spi-helper0t64	4.0.1-7.1ubuntu5.1
libtss2-tcti-swtpm0t64	4.0.1-7.1ubuntu5.1
libtss2-tctildr0t64	4.0.1-7.1ubuntu5.1
libtwolame0	0.4.0-2build3
libu2f-udev	1.1.10-3build3
libubsan1	14.2.0-4ubuntu2~24.04
libuchardet0	0.0.8-1build1
libucx0	1.16.0+ds-5ubuntu1
libudev1	255.4-1ubuntu8.11
libudfread0	1.1.2-1build1
libudisks2-0	2.10.1-6ubuntu1.3
libunibreak5	5.1-2build1
libunicode-linebreak-perl	0.0.20190101-1build7
libunicode-map-perl	0.112-13build4
libunistring5	1.1-2build1.1
libunity-protocol-private0	7.1.4+19.04.20190319-6build4
libunity-scopes-json-def-desktop	7.1.4+19.04.20190319-6build4
libunity9	7.1.4+19.04.20190319-6build4
libunwind8	1.6.2-3build1.1
libupower-glib3	1.90.3-1
liburi-perl	5.27-1
liburiparser1	0.9.7+dfsg-2build1
libusb-1.0-0	2:1.0.27-1
libusbmuxd6	2.0.2-4build3
libutempter0	1.2.1-3build1
libuuid1	2.39.3-9ubuntu6.3
libuv1-dev	1.48.0-1.1build1
libuv1t64	1.48.0-1.1build1
libv4l-0t64	1.26.1-4build3
libv4lconvert0t64	1.26.1-4build3
libva-drm2	2.20.0-2build1
libva-wayland2	2.20.0-2build1
libva-x11-2	2.20.0-2build1
libva2	2.20.0-2build1
libvdpau1	1.5-2build1
libvidstab1.1	1.1.0-2build1
libvisual-0.4-0	0.4.2-2build1
libvolume-key1	0.3.12-7build2
libvorbis0a	1.3.7-1build3
libvorbisenc2	1.3.7-1build3
libvorbisfile3	1.3.7-1build3
libvpl2	2023.3.0-1build1
libvpx9	1.14.0-1ubuntu2.2
libvte-2.91-0	0.76.0-1ubuntu0.1
libvte-2.91-common	0.76.0-1ubuntu0.1
libvtk9.1t64	9.1.0+really9.1.0+dfsg2-7.1build3
libvulkan-dev	1.3.275.0-1build1
libvulkan1	1.3.275.0-1build1
libwacom-common	2.10.0-2
libwacom9	2.10.0-2
libwavpack1	5.6.0-1build1
libwayland-bin	1.22.0-2.1build1
libwayland-client0	1.22.0-2.1build1
libwayland-cursor0	1.22.0-2.1build1
libwayland-dev	1.22.0-2.1build1
libwayland-egl1	1.22.0-2.1build1
libwayland-server0	1.22.0-2.1build1
libwbclient0	2:4.19.5+dfsg-4ubuntu9.4
libwebkit2gtk-4.1-0	2.48.7-0ubuntu0.24.04.2
libwebkitgtk-6.0-4	2.48.7-0ubuntu0.24.04.2
libwebp-dev	1.3.2-0.4build3
libwebp7	1.3.2-0.4build3
libwebpdecoder3	1.3.2-0.4build3
libwebpdemux2	1.3.2-0.4build3
libwebpmux3	1.3.2-0.4build3
libwebrtc-audio-processing1	0.3.1-0ubuntu6
libwhoopsie-preferences0	23build3
libwhoopsie0	0.2.77build3
libwinpr3-3	3.5.1+dfsg1-0ubuntu1.1
libwireplumber-0.4-0	0.4.17-1ubuntu4.1
libwmf-0.2-7	0.2.13-1.1build3
libwmf-0.2-7-gtk	0.2.13-1.1build3
libwmf0.2-7-gtk	0.2.13-1.1build3
libwmflite-0.2-7	0.2.13-1.1build3
libwnck-3-0	43.0-3build4
libwnck-3-common	43.0-3build4
libwoff1	1.0.2-2build1
libwrap0	7.6.q-33
libwww-perl	6.76-1
libwww-robotrules-perl	6.02-1
libwxbase3.2-1t64	3.2.4+dfsg-4build1
libwxgtk3.2-1t64	3.2.4+dfsg-4build1
libx11-6	2:1.8.7-1build1
libx11-data	2:1.8.7-1build1
libx11-dev	2:1.8.7-1build1
libx11-protocol-perl	0.56-9
libx11-xcb1	2:1.8.7-1build1
libx264-164	2:0.164.3108+git31e19f9-1
libx265-199	3.5-2build1
libx32asan8	14.2.0-4ubuntu2~24.04
libx32atomic1	14.2.0-4ubuntu2~24.04
libx32gcc-13-dev	13.3.0-6ubuntu2~24.04
libx32gcc-s1	14.2.0-4ubuntu2~24.04
libx32gomp1	14.2.0-4ubuntu2~24.04
libx32itm1	14.2.0-4ubuntu2~24.04
libx32quadmath0	14.2.0-4ubuntu2~24.04
libx32stdc++-13-dev	13.3.0-6ubuntu2~24.04
libx32stdc++6	14.2.0-4ubuntu2~24.04
libx32ubsan1	14.2.0-4ubuntu2~24.04
libxatracker2	25.0.7-0ubuntu0.24.04.2
libxau-dev	1:1.0.9-1build6
libxau6	1:1.0.9-1build6
libxaw7	2:1.0.14-1build2
libxcb-damage0	1.15-1ubuntu2
libxcb-dri2-0	1.15-1ubuntu2
libxcb-dri3-0	1.15-1ubuntu2
libxcb-glx0	1.15-1ubuntu2
libxcb-icccm4	0.4.1-1.1build3
libxcb-image0	0.4.0-2build1
libxcb-keysyms1	0.4.0-1build4
libxcb-present0	1.15-1ubuntu2
libxcb-randr0	1.15-1ubuntu2
libxcb-render-util0	0.3.9-1build4
libxcb-render0	1.15-1ubuntu2
libxcb-render0-dev	1.15-1ubuntu2
libxcb-res0	1.15-1ubuntu2
libxcb-shape0	1.15-1ubuntu2
libxcb-shm0	1.15-1ubuntu2
libxcb-shm0-dev	1.15-1ubuntu2
libxcb-sync1	1.15-1ubuntu2
libxcb-util1	0.4.0-1build3
libxcb-xfixes0	1.15-1ubuntu2
libxcb-xinerama0	1.15-1ubuntu2
libxcb-xinput0	1.15-1ubuntu2
libxcb-xkb1	1.15-1ubuntu2
libxcb-xv0	1.15-1ubuntu2
libxcb1	1.15-1ubuntu2
libxcb1-dev	1.15-1ubuntu2
libxcomposite-dev	1:0.4.5-1build3
libxcomposite1	1:0.4.5-1build3
libxcursor-dev	1:1.2.1-1build1
libxcursor1	1:1.2.1-1build1
libxcvt0	0.1.2-1build1
libxdamage-dev	1:1.1.6-1build1
libxdamage1	1:1.1.6-1build1
libxdmcp-dev	1:1.1.3-0ubuntu6
libxdmcp6	1:1.1.3-0ubuntu6
libxerces-c3.2t64	3.2.4+debian-1.2ubuntu2
libxext-dev	2:1.3.4-1build2
libxext6	2:1.3.4-1build2
libxfixes-dev	1:6.0.0-2build1
libxfixes3	1:6.0.0-2build1
libxfont2	1:2.0.6-1build1
libxft-dev	2.3.6-1build1
libxft2	2.3.6-1build1
libxi-dev	2:1.8.1-1build1
libxi6	2:1.8.1-1build1
libxinerama-dev	2:1.1.4-3build1
libxinerama1	2:1.1.4-3build1
libxkbcommon-dev	1.6.0-1build1
libxkbcommon-x11-0	1.6.0-1build1
libxkbcommon0	1.6.0-1build1
libxkbfile1	1:1.1.0-1build4
libxkbregistry0	1.6.0-1build1
libxklavier16	5.4-5build2
libxml-parser-perl	2.47-1build3
libxml-twig-perl	1:3.52-2
libxml-xpathengine-perl	0.14-2
libxml2	2.9.14+dfsg-1.3ubuntu3.6
libxml2-dev	2.9.14+dfsg-1.3ubuntu3.6
libxmlb2	0.3.18-1
libxmu6	2:1.1.3-3build2
libxmuu1	2:1.1.3-3build2
libxnvctrl0	510.47.03-0ubuntu4
libxpm4	1:3.5.17-1build2
libxrandr-dev	2:1.5.2-2build1
libxrandr2	2:1.5.2-2build1
libxrender-dev	1:0.9.10-1.1build1
libxrender1	1:0.9.10-1.1build1
libxres1	2:1.2.1-1build1
libxshmfence1	1.3-1build5
libxslt1.1	1.1.39-0exp1ubuntu0.24.04.2
libxss1	1:1.2.3-1build3
libxt6t64	1:1.2.1-1.2build1
libxtables12	1.8.10-3ubuntu2
libxtst-dev	2:1.2.3-1.1build1
libxtst6	2:1.2.3-1.1build1
libxv1	2:1.0.11-1.1build1
libxvidcore4	2:1.3.7-1build1
libxvmc1	2:1.0.12-2build3
libxxf86dga1	2:1.1.5-1build1
libxxf86vm1	1:1.1.4-1build4
libxxhash0	0.8.2-2build1
libyajl2	2.1.0-5build1
libyaml-0-2	0.2.5-1build1
libyelp0	42.2-1ubuntu0.24.04.1
libyuv0	0.0~git202401110.af6ac82-1
libzimg2	3.0.5+ds1-1build1
libzix-0-0	0.4.2-2build1
libzmq5	4.3.5-1build2
libzstd-dev	1.5.5+dfsg2-2build1.1
libzstd1	1.5.5+dfsg2-2build1.1
libzvbi-common	0.2.42-2
libzvbi0t64	0.2.42-2
libzzip-0-13t64	0.13.72+dfsg.1-1.2build1
linux-base	4.5ubuntu9+24.04.1
linux-firmware	20240318.git3b128b60-0ubuntu2.21
linux-generic-hwe-24.04	6.14.0-36.36~24.04.1
linux-headers-6.14.0-1015-oem	6.14.0-1015.15
linux-headers-6.14.0-1016-oem	6.14.0-1016.16
linux-headers-6.14.0-27-generic	6.14.0-27.27~24.04.1
linux-headers-6.14.0-36-generic	6.14.0-36.36~24.04.1
linux-headers-6.8.0-1032-oem	6.8.0-1032.32
linux-headers-6.8.0-88	6.8.0-88.89
linux-headers-6.8.0-88-generic	6.8.0-88.89
linux-headers-generic	6.8.0-88.89
linux-headers-generic-hwe-24.04	6.14.0-36.36~24.04.1
linux-headers-oem-24.04	6.14.0-1016.16
linux-headers-oem-24.04c	6.14.0-1016.16
linux-hwe-6.14-headers-6.14.0-27	6.14.0-27.27~24.04.1
linux-hwe-6.14-headers-6.14.0-36	6.14.0-36.36~24.04.1
linux-hwe-6.14-tools-6.14.0-36	6.14.0-36.36~24.04.1
linux-image-6.11.0-1027-oem	6.11.0-1027.27
linux-image-6.14.0-1012-oem	6.14.0-1012.12
linux-image-6.14.0-1013-oem	6.14.0-1013.13
linux-image-6.14.0-1014-oem	6.14.0-1014.14
linux-image-6.14.0-1015-oem	6.14.0-1015.15
linux-image-6.14.0-1016-oem	6.14.0-1016.16
linux-image-6.14.0-27-generic	6.14.0-27.27~24.04.1
linux-image-6.14.0-28-generic	6.14.0-28.28~24.04.1
linux-image-6.14.0-29-generic	6.14.0-29.29~24.04.1
linux-image-6.14.0-32-generic	6.14.0-32.32~24.04.1
linux-image-6.14.0-33-generic	6.14.0-33.33~24.04.1
linux-image-6.14.0-34-generic	6.14.0-34.34~24.04.1
linux-image-6.14.0-35-generic	6.14.0-35.35~24.04.1
linux-image-6.14.0-36-generic	6.14.0-36.36~24.04.1
linux-image-6.8.0-1032-oem	6.8.0-1032.32
linux-image-generic-hwe-24.04	6.14.0-36.36~24.04.1
linux-image-oem-24.04	6.14.0-1016.16
linux-image-oem-24.04c	6.14.0-1016.16
linux-libc-dev	6.8.0-88.89
linux-modules-6.11.0-1027-oem	6.11.0-1027.27
linux-modules-6.14.0-1012-oem	6.14.0-1012.12
linux-modules-6.14.0-1013-oem	6.14.0-1013.13
linux-modules-6.14.0-1014-oem	6.14.0-1014.14
linux-modules-6.14.0-1015-oem	6.14.0-1015.15
linux-modules-6.14.0-1016-oem	6.14.0-1016.16
linux-modules-6.14.0-27-generic	6.14.0-27.27~24.04.1
linux-modules-6.14.0-28-generic	6.14.0-28.28~24.04.1
linux-modules-6.14.0-29-generic	6.14.0-29.29~24.04.1
linux-modules-6.14.0-32-generic	6.14.0-32.32~24.04.1
linux-modules-6.14.0-33-generic	6.14.0-33.33~24.04.1
linux-modules-6.14.0-34-generic	6.14.0-34.34~24.04.1
linux-modules-6.14.0-35-generic	6.14.0-35.35~24.04.1
linux-modules-6.14.0-36-generic	6.14.0-36.36~24.04.1
linux-modules-6.8.0-1032-oem	6.8.0-1032.32
linux-modules-extra-6.14.0-27-generic	6.14.0-27.27~24.04.1
linux-modules-extra-6.14.0-28-generic	6.14.0-28.28~24.04.1
linux-modules-extra-6.14.0-29-generic	6.14.0-29.29~24.04.1
linux-modules-extra-6.14.0-32-generic	6.14.0-32.32~24.04.1
linux-modules-extra-6.14.0-33-generic	6.14.0-33.33~24.04.1
linux-modules-extra-6.14.0-34-generic	6.14.0-34.34~24.04.1
linux-modules-extra-6.14.0-35-generic	6.14.0-35.35~24.04.1
linux-modules-extra-6.14.0-36-generic	6.14.0-36.36~24.04.1
linux-oem-24.04	6.14.0-1016.16
linux-oem-24.04b	6.14.0-1016.16
linux-oem-24.04c	6.14.0-1016.16
linux-oem-6.14-headers-6.14.0-1015	6.14.0-1015.15
linux-oem-6.14-headers-6.14.0-1016	6.14.0-1016.16
linux-oem-6.14-tools-6.14.0-1015	6.14.0-1015.15
linux-oem-6.14-tools-6.14.0-1016	6.14.0-1016.16
linux-oem-6.8-headers-6.8.0-1032	6.8.0-1032.32
linux-sound-base	1.0.25+dfsg-0ubuntu7
linux-tools-6.14.0-1015-oem	6.14.0-1015.15
linux-tools-6.14.0-1016-oem	6.14.0-1016.16
linux-tools-6.14.0-36-generic	6.14.0-36.36~24.04.1
linux-tools-common	6.8.0-88.89
lmodern	2.005-1
locales	2.39-0ubuntu8.6
login	1:4.13+dfsg1-4ubuntu3.2
logrotate	3.21.0-2build1
logsave	1.47.0-2.4~exp1ubuntu4.1
lsb-release	12.0-2
lshw	02.19.git.2021.06.19.996aaad9c7-2build3
lsof	4.95.0-1build3
lto-disabled-list	47
lvm2	2.03.16-3ubuntu3.2
m17n-db	1.8.5-1
m4	1.4.19-4build1
make	4.3-4.1build2
man-db	2.12.0-4build2
manpages	6.7-2
manpages-dev	6.7-2
mawk	1.3.4.20240123-1build1
media-types	10.1.0
memtest86+	7.00-1build1
mesa-common-dev	25.0.7-0ubuntu0.24.04.2
mesa-libgallium	25.0.7-0ubuntu0.24.04.2
mesa-utils	9.0.0-2
mesa-utils-bin	9.0.0-2
mesa-va-drivers	25.0.7-0ubuntu0.24.04.2
mesa-vdpau-drivers	25.0.7-0ubuntu0.24.04.2
mesa-vulkan-drivers	25.0.7-0ubuntu0.24.04.2
migraphx	2.12.0.60403-128~24.04
migraphx-dev	2.12.0.60403-128~24.04
miopen-hip	3.4.0.60403-128~24.04
miopen-hip-dev	3.4.0.60403-128~24.04
mivisionx	3.2.0.60403-128~24.04
mivisionx-dev	3.2.0.60403-128~24.04
mobile-broadband-provider-info	20230416-1
modemmanager	1.23.4-0ubuntu2
mokutil	0.6.0-2build3
mount	2.39.3-9ubuntu6.3
mousetweaks	3.32.0-4build2
mscompress	0.4-10build1
mtr-tiny	0.95-1.1ubuntu0.1
mupdf-tools	1.23.10+ds1-1build3
mutter-common	46.2-1ubuntu0.24.04.10
mutter-common-bin	46.2-1ubuntu0.24.04.10
mysql-common	5.8+1.1.0build1
nano	7.2-2ubuntu0.1
nautilus	1:46.4-0ubuntu0.1
nautilus-data	1:46.4-0ubuntu0.1
nautilus-extension-gnome-terminal	3.52.0-1ubuntu2
nautilus-sendto	3.8.6-7build2
ncurses-base	6.4+20240113-1ubuntu2
ncurses-bin	6.4+20240113-1ubuntu2
neofetch	7.1.0-4
netavark	1.4.0-4
netbase	6.4
netcat-openbsd	1.226-1ubuntu2
netpbm	2:11.05.02-1.1build1
netplan-generator	1.1.2-2~ubuntu24.04.2
netplan.io	1.1.2-2~ubuntu24.04.2
network-manager	1.46.0-1ubuntu2.4
network-manager-config-connectivity-ubuntu	1.46.0-1ubuntu2.4
network-manager-gnome	1.34.0-1ubuntu3
network-manager-openvpn	1.10.2-4build2
network-manager-openvpn-gnome	1.10.2-4build2
network-manager-pptp	1.2.12-3build2
network-manager-pptp-gnome	1.2.12-3build2
networkd-dispatcher	2.2.4-1
nftables	1.0.9-1build1
node-abbrev	1.1.1+~1.1.2-1
node-acorn	8.8.1+ds+~cs25.17.7-2
node-agent-base	7.1.0~0~2023071921-5
